Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|VinNumeroSerie|KilometrajeVehiculo|FechaPagoReal
1680|5005483|230|87045199|13|3FTTW8A39TRA16091|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|17|3FTTW8J34TRA12305|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN0SRF73946|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|2|3FMCR9CNXSRF76756|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN6SRF86023|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|13|3FTTW8A36TRA14945|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5ACXTYF56304|0|2026-01-15 15:58:03|
1680|5005483|230|87045199|16|3FTTW8B3XTRA15479|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN0SRF84768|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN9SRF75243|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CNXSRF76093|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|7|3FTTW8NA7TRA24019|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA3SRF60247|0|2026-01-06 16:51:01|
1680|5005483|230|87045199|13|3FTTW8A39TRA15281|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN0SRF59112|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|17|3FTTW8J34TRA15513|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A39TRA13577|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA9SRF59832|0|2026-01-06 16:51:01|
1669|5000252|430|87038001|1|WF0TK4SX1SMA59997|0|2026-01-07 17:42:01|
1680|5005482|230|87032399|4|3FMCR9DA7SRF80467|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN2SRF85855|0|2026-01-06 17:08:03|
1669|5000252|430|87038001|1|WF0TK3SU7SMA60006|0|2026-01-07 17:42:01|
1680|5005482|230|87032299|2|3FMCR9CN2SRF66643|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|16|3FTTW8B3XTRA13909|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN0SRF85628|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN2SRF86035|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN9SRF85612|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA9TRA40163|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|17|3FTTW8J34TRA02499|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN4SRF86246|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|9|3FTTW8HAXTRA00891|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN0SRF43959|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A39TRA00473|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA9SRF60043|0|2026-01-06 16:51:01|
1680|5005482|230|87043199|7|3FTTW8NA7TRA18074|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN9SRF84475|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN2SRF86228|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|13|3FTTW8A36TRA15674|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5ACXTYF50292|0|2026-01-15 15:58:03|
1680|5005483|230|87043199|11|3FTTW8BA9TRA07839|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BNXSRF77083|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN2SRF86407|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN7SRF42968|0|2026-01-06 17:08:03|
1680|5005484|230|87032299|2|3FMCR9CN0SRF74644|0|2026-01-06 17:08:00|
1680|5005484|230|87032299|3|3FMCR9BN6SRF77601|0|2026-01-06 17:08:00|
1680|5005484|230|87032299|2|3FMCR9CN3SRF74198|0|2026-01-06 17:08:00|
1680|5005483|230|87045199|17|3FTTW8J34TRA20405|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|3|3FMCR9BN8SRF83321|0|2026-01-06 17:08:00|
1680|5005483|230|87045199|13|3FTTW8A38TRA17233|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|3|3FMCR9BN6SRF75427|0|2026-01-06 17:08:00|
1669|5000252|430|87038001|1|WF0TK4SX3SMA60035|0|2026-01-07 17:42:01|
1680|5005483|230|87032299|2|3FMCR9CN9SRF83438|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN2SRF86584|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN1SRF42903|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC9TYF56505|0|2026-01-15 15:58:03|
1680|5005483|230|87045199|16|3FTTW8B3XTRA05762|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A36TRA16047|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN3SRF75805|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN9SRF81950|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN3SRF59301|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S30TRA16477|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A38TRA16017|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|3|3FMCR9BN8SRF77342|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|3|3FMCR9BN9SRF81027|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A38TRA14946|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN6SRF72947|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN0SRF76555|0|2026-01-06 17:08:00|
1680|5005482|230|87045199|13|3FTTW8A38TRA16678|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN3SRF77747|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA0TRA12252|0|2026-01-06 17:08:03|
1669|6900410|510|87034099|2|LJXBS5AC9TYF53085|0|2026-01-15 15:58:03|
1680|5005483|230|87045199|16|3FTTW8B39TRA15618|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN2SRF73058|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN3SRF79109|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN9SRF80815|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK4SX5SMA60098|0|2026-01-07 17:42:01|
1680|5005483|230|87032299|3|3FMCR9BN6SRF75332|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A38TRA13604|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|3|3FMCR9BN2SRF76851|0|2026-01-06 17:08:00|
1680|5005484|230|87032299|3|3FMCR9BN2SRF76574|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|5|3FTCW8TAXTRA42355|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN6SRF75881|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|7|3FTTW8NA6TRA23671|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN9SRF79907|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN3SRF80731|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN2SRF83184|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC8TYF59668|0|2026-01-15 15:58:03|
1680|5005483|230|87045199|16|3FTTW8B39TRA13612|0|2026-01-06 17:36:00|
1669|6900370|510|87032399|1|LJXBS5A38TYF68466|0|2026-01-03 09:35:00|
1680|5005482|230|87032299|3|3FMCR9BN8SRF78491|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|13|3FTTW8A39TRA16656|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN3SRF43115|0|2026-01-06 17:08:03|
1680|5005484|230|87032299|2|3FMCR9CN7SRF76259|0|2026-01-06 17:08:00|
1680|5005484|230|87032299|2|3FMCR9CN3SRF76372|0|2026-01-06 17:08:00|
1680|5005484|230|87032299|3|3FMCR9BN2SRF75084|0|2026-01-06 17:08:00|
1680|5005484|230|87032299|3|3FMCR9BN2SRF74551|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|5|3FTCW8TAXTRA22395|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN6SRF76576|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK4SX7SMA59809|0|2026-01-07 17:42:01|
1680|5005483|230|87032299|2|3FMCR9CN9SRF78918|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|17|3FTTW8J35TRA13480|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN2SRF76011|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC8TYF56673|0|2026-01-15 15:58:03|
1680|5005483|230|87043199|11|3FTTW8BA8TRA22378|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A36TRA18946|0|2026-01-06 17:36:00|
1680|5005484|230|87045199|14|3FTTW8B35TRA12683|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|2|3FMCR9CN8SRF85245|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA4TRA18605|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN6SRF77517|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA9TRA24087|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|3|3FMCR9BN2SRF73965|0|2026-01-06 17:08:00|
1680|5005484|230|87032299|3|3FMCR9BN1SRF77537|0|2026-01-06 17:08:00|
1680|5005484|230|87032299|2|3FMCR9CN3SRF82110|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|3|3FMCR9BN6SRF78280|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|7|3FTTW8NA6TRA21807|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|13|3FTTW8A3XTRA13409|0|2026-01-06 17:08:03|
1680|5005484|230|87045199|14|3FTTW8B37TRA10546|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF75754|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|17|3FTTW8J32TRA26140|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|16|3FTTW8B39TRA08037|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA8TRA11722|0|2026-01-06 17:08:03|
1680|5005484|230|87045199|14|3FTTW8B39TRA12752|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|2|3FMCR9CN8SRF83768|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK4SXXSMA58184|0|2026-01-07 17:42:01|
1669|5000252|430|87038001|1|WF0TK3SU3SMA58043|0|2026-01-07 17:42:01|
1680|5005483|230|87043199|5|3FTCW8TA9TRA19956|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN5SRF82854|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN5SRF83552|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN4SRF74842|0|2026-01-06 17:08:00|
1669|5000252|430|87038001|1|WF0TK3SU2SMA59992|0|2026-01-07 17:42:01|
1680|5005484|230|87032299|3|3FMCR9BN2SRF82732|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|2|3FMCR9CN8SRF82751|0|2026-01-06 17:36:00|
1680|5005484|230|87045199|14|3FTTW8B31TRA08727|0|2026-01-06 17:08:00|
1680|5005482|230|87043199|11|3FTTW8BA7TRA24316|0|2026-01-06 17:08:03|
1669|6900410|510|87034099|2|LJXBS5AC8TYF52896|0|2026-01-15 15:58:03|
1680|5005483|230|87045199|16|3FTTW8B39TRA02139|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF76449|0|2026-01-06 17:36:00|
1680|5005484|230|87045199|14|3FTTW8B32TRA11149|0|2026-01-06 17:08:00|
3949|5104841|071|90318099|81|4851|0|2026-01-09 13:40:01|
1680|5005482|230|87043199|7|3FTTW8NA6TRA11861|0|2026-01-06 17:08:03|
1669|5000252|430|87038001|1|WF0TK3SU2SMA58163|0|2026-01-07 17:42:01|
1680|5005482|230|87032299|3|3FMCR9BN7SRF42985|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|6|3FTCW8PA6TRA24056|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|6|3FTCW8PA5TRA12576|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN4SRF86084|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA3SRF73693|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TR3SU2SMA57686|0|2026-01-07 17:42:01|
1680|5005483|230|87032299|2|3FMCR9CN8SRF82135|0|2026-01-06 17:36:00|
1669|6000815|510|87034099|1|LJXBS5AC7TYF71505|0|2026-01-31 11:06:01|
1680|5005482|230|87043199|5|3FTCW8TA7TRA18871|0|2026-01-06 17:08:03|
1669|6900410|510|87034099|2|LJXBS5AC7TYF56678|0|2026-01-15 15:58:03|
1680|5005483|230|87045199|14|3FTTW8H37TRA15172|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF77410|0|2026-01-06 17:36:00|
1680|5005484|230|87045199|14|3FTTW8B34TRA09872|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|2|3FMCR9CN8SRF81146|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK1E40SMA59909|0|2026-01-07 17:42:01|
1680|5005483|230|87032399|4|3FMCR9DA3SRF74083|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|5|3FMTK3R71SMA62284|0|2026-01-08 17:17:04|
1680|5005483|230|87032299|3|3FMCR9BN8SRF76160|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|9|3FTTW8HA9TRA21814|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|5|3FMTK3R77SMA63245|0|2026-01-08 17:17:04|
1680|5005483|230|87032399|4|3FMCR9DA3SRF74505|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK1E41SMA59966|0|2026-01-07 17:42:01|
1680|5005482|230|87032299|3|3FMCR9BN1SRF85718|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|1|3FMCR9GN8SRF76992|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN3SRF85296|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|16|3FTTW8B36TRA12126|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA8TRA23868|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK3SU8SMA58281|0|2026-01-07 17:42:01|
1680|5005483|230|87032299|1|3FMCR9GN8SRF83246|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN8SRF80319|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN3SRF42806|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA3SRF79400|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA8TRA22878|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF85314|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN5SRF84295|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA7TRA40272|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA4SRF73492|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK3SU8SMA60189|0|2026-01-07 17:42:01|
1680|5005483|230|87032299|2|3FMCR9CN8SRF79543|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|1|3FMCR9GN9SRF76127|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF78265|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC7TYF54848|0|2026-01-15 15:58:03|
1680|5005483|230|87045199|14|3FTTW8H37TRA00767|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN3SRF84326|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|1|3FMCR9GN9SRF83093|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN2SRF43073|0|2026-01-06 17:08:03|
1669|5000252|430|87038001|1|WF0TK3SU9SMA58287|0|2026-01-07 17:42:01|
1680|5005483|230|87032399|4|3FMCR9DA4SRF73802|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA7TRA22693|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN2SRF58933|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN0SRF42813|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA7TRA18126|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA4SRF74514|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A31TRA18711|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN8SRF78666|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|1|3FMCR9GNXSRF77688|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF79027|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN1SRF86446|0|2026-01-06 17:08:03|
1680|5005484|230|87032299|2|3FMCR9CN4SRF74596|0|2026-01-06 17:08:00|
1680|5005482|230|87043199|11|3FTTW8BA7TRA22047|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|1|3FMCR9GNXSRF83295|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN8SRF77808|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK3SU9SMA59892|0|2026-01-07 17:42:01|
1680|5005483|230|87045199|17|3FTTW8J33TRA14269|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|17|3FTTW8J34TRA03412|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BNXSRF84681|0|2026-01-06 17:36:00|
1669|6900370|510|87032399|1|LJXBS5A30TYF67747|0|2026-01-03 09:35:00|
1680|5005483|230|87043199|5|3FTCW8TA6TRA22474|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN9SRF78045|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A31TRA13363|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN2SRF59211|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|1|3FMCR9GN1SRF79216|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN3SRF82379|0|2026-01-06 17:08:03|
1669|6900410|510|87034099|2|LJXBS5AC6TYF57031|0|2026-01-15 15:58:03|
1680|5005484|230|87032299|2|3FMCR9CN3SRF77568|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF79660|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|1|3FMCR9GN1SRF85422|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN5SRF80150|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A30TRA13385|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN9SRF79230|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A32TRA15610|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN9SRF86534|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN5SRF84863|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A32TRA14621|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN9SRF79969|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN1SRF74068|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|8|3FTTW8AAXTRA14638|0|2026-01-06 17:36:00|
1669|6000815|510|87032399|2|LJXBS5A30TYF68722|0|2026-01-31 11:06:01|
1680|5005482|230|87043199|11|3FTTW8BA7TRA20282|0|2026-01-06 17:08:03|
1669|6900410|510|87034099|2|LJXBS5AC6TYF56283|0|2026-01-15 15:58:03|
1680|5005483|230|87043199|11|3FTTW8BA9TRA09719|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF80291|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|1|3FMCR9GN2SRF80567|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN2SRF61086|0|2026-01-06 17:08:03|
1680|5005484|230|87032299|2|3FMCR9CN1SRF74863|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|2|3FMCR9CN9SRF80961|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A32TRA13517|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN9SRF86355|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|9|3FTTW8HA8TRA23084|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A32TRA00508|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA2SRF73409|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A3XTRA14866|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|8|3FTTW8AAXTRA00206|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|1|3FMCR9GN7SRF65529|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF59520|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC6TYF41430|0|2026-01-15 15:58:03|
1680|5005484|230|87032299|2|3FMCR9CN3SRF75335|0|2026-01-06 17:08:00|
1680|5005482|230|87032299|2|3FMCR9CN7SRF82921|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|1|3FMCR9GN7SRF80127|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|8|3FTTW8AA9TRA10578|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN1SRF77035|0|2026-01-06 17:08:00|
1680|5005483|230|87032399|4|3FMCR9DA2SRF73846|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A31TRA19194|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN9SRF86176|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|9|3FTTW8HA8TRA00985|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A31TRA16103|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA2SRF74740|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN2SRF73916|0|2026-01-06 17:08:00|
1680|5005482|230|87032299|3|3FMCR9BN2SRF68569|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|1|3FMCR9GN8SRF75101|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF80971|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|6|3FTCW8PA6TRA23070|0|2026-01-06 17:08:03|
1680|5005484|230|87032399|4|3FMCR9DA4SRF62539|0|2026-01-06 17:08:00|
1680|5005482|230|87043199|11|3FTTW8BA4TRA22765|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|2|3FMTK1S53SMA62090|0|2026-01-08 17:17:04|
1680|5005483|230|87043199|8|3FTTW8AA8TRA21362|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A3XTRA12633|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA3SRF35896|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A31TRA15307|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN0SRF77318|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN9SRF86002|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|13|3FTTW8A31TRA13525|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN9SRF82242|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN2SRF75133|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|8|3FTTW8AA8TRA14332|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|2|3FMTK1S52SMA64820|0|2026-01-08 17:17:04|
1680|5005483|230|87032299|3|3FMCR9BNXSRF81697|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC5TYF56677|0|2026-01-15 15:58:03|
1680|5005484|230|87032399|4|3FMCR9DA3SRF74164|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF65611|0|2026-01-06 17:36:00|
1669|6000815|510|87032399|2|LJXBS5A3XTYF72907|0|2026-01-31 11:06:01|
1680|5005482|230|87032299|3|3FMCR9BN2SRF73013|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN6SRF79105|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN9SRF83620|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A31TRA00578|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A37TRA16154|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN9SRF85836|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA3TRA36013|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN9SRF84458|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|1|3FMCR9GN5SRF84189|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|8|3FTTW8AA7TRA23247|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|2|3FMTK1S52SMA63148|0|2026-01-08 17:17:04|
1680|5070742|240|87038001|3|3FMTK3SU7SMA62595|0|2026-01-08 17:17:04|
1680|5005482|230|87032299|2|3FMCR9CN3SRF82012|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA9TRA20610|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S3XTRA35988|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|2|3FMTK1S5XSMA64676|0|2026-01-08 17:17:04|
1680|5005483|230|87032399|4|3FMCR9DA1SRF73742|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A33TRA00744|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN1SRF79917|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA2TRA22667|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN2SRF79202|0|2026-01-06 17:36:00|
3949|5104860|071|85437099|52|649673535F|0|2026-01-08 15:41:00|
